time	V(cmp_out)	V(filt_out)	V(vin_sensor)
3.110274933112975e+00	3.300000e+00	2.979145e+00	2.981506e-01
3.119703504541545e+00	3.300000e+00	2.995570e+00	2.996535e-01
3.129132075970116e+00	3.300000e+00	2.999145e+00	2.998652e-01
3.138846361684400e+00	3.300000e+00	2.985039e+00	2.983052e-01
3.148560647398685e+00	3.300000e+00	2.957859e+00	2.954457e-01
3.158274933112970e+00	3.300000e+00	2.917606e+00	2.912866e-01
3.167989218827254e+00	3.300000e+00	2.864279e+00	2.858281e-01
3.177703504541539e+00	3.300000e+00	2.797878e+00	2.790700e-01
3.187417790255824e+00	3.300000e+00	2.718403e+00	2.710124e-01
3.197132075970108e+00	3.300000e+00	2.625854e+00	2.616554e-01
3.206846361684393e+00	3.300000e+00	2.521946e+00	2.511792e-01
3.216560647398678e+00	3.300000e+00	2.414429e+00	2.403591e-01
3.226274933112962e+00	3.300000e+00	2.303303e+00	2.291950e-01
3.235989218827247e+00	3.300000e+00	2.188568e+00	2.176869e-01
3.245703504541531e+00	3.300000e+00	2.070224e+00	2.058349e-01
3.255417790255816e+00	3.300000e+00	1.948271e+00	1.936389e-01
3.265132075970101e+00	3.300000e+00	1.822710e+00	1.810989e-01
3.272989218827243e+00	3.300000e+00	1.724447e+00	1.713006e-01
3.280846361684385e+00	3.300000e+00	1.631005e+00	1.619943e-01
3.288703504541527e+00	3.300000e+00	1.542383e+00	1.531800e-01
3.296560647398669e+00	3.300000e+00	1.458582e+00	1.448578e-01
3.304417790255811e+00	3.300000e+00	1.379603e+00	1.370275e-01
3.312274933112953e+00	3.299999e+00	1.305443e+00	1.296892e-01
3.320132075970095e+00	3.299998e+00	1.236105e+00	1.228430e-01
3.321132075970095e+00	3.284731e+00	1.228057e+00	1.220497e-01
3.321257075970095e+00	3.270457e+00	1.227060e+00	1.219514e-01
3.321507075970095e+00	3.191404e+00	1.225071e+00	1.217554e-01
3.322008075970095e+00	2.232759e+00	1.221107e+00	1.213649e-01
3.322026504541523e+00	2.161382e+00	1.220962e+00	1.213506e-01
3.322044933112952e+00	2.088468e+00	1.220817e+00	1.213363e-01
3.322063361684381e+00	2.014017e+00	1.220672e+00	1.213220e-01
3.322081790255809e+00	1.938027e+00	1.220527e+00	1.213077e-01
3.322100218827237e+00	1.860501e+00	1.220382e+00	1.212934e-01
3.322118647398666e+00	1.781436e+00	1.220237e+00	1.212791e-01
3.322137075970095e+00	1.700834e+00	1.220092e+00	1.212648e-01
3.322141075970095e+00	1.689348e+00	1.220060e+00	1.212617e-01
3.322149075970095e+00	1.680563e+00	1.219997e+00	1.212555e-01
3.322261075970095e+00	1.667751e+00	1.219117e+00	1.211689e-01
3.323157075970095e+00	1.657026e+00	1.212134e+00	1.204811e-01
3.323661933112952e+00	1.654849e+00	1.208243e+00	1.200980e-01
3.324166790255809e+00	1.652630e+00	1.204385e+00	1.197181e-01
3.324671647398666e+00	1.650370e+00	1.200558e+00	1.193415e-01
3.325176504541523e+00	1.648069e+00	1.196764e+00	1.189682e-01
3.325681361684380e+00	1.645726e+00	1.193002e+00	1.185980e-01
3.326186218827238e+00	1.643342e+00	1.189272e+00	1.182312e-01
3.326691075970095e+00	1.640917e+00	1.185575e+00	1.178676e-01
3.327328075970095e+00	1.632632e+00	1.180957e+00	1.174136e-01
3.327579075970095e+00	1.195631e+00	1.179152e+00	1.172361e-01
3.327624361684380e+00	1.035127e+00	1.178827e+00	1.172042e-01
3.327669647398666e+00	8.886766e-01	1.178502e+00	1.171723e-01
3.327714933112952e+00	7.562806e-01	1.178178e+00	1.171404e-01
3.327760218827238e+00	6.379387e-01	1.177854e+00	1.171086e-01
3.327805504541523e+00	5.336510e-01	1.177530e+00	1.170768e-01
3.327850790255809e+00	4.434174e-01	1.177207e+00	1.170450e-01
3.327896075970095e+00	3.672380e-01	1.176883e+00	1.170132e-01
3.327960075970095e+00	2.790439e-01	1.176427e+00	1.169684e-01
3.328088075970095e+00	1.580890e-01	1.175516e+00	1.168788e-01
3.328344075970095e+00	4.875060e-02	1.173700e+00	1.167004e-01
3.328856075970095e+00	4.464343e-03	1.170094e+00	1.163462e-01
3.329856075970095e+00	4.363830e-05	1.163150e+00	1.156643e-01
3.330856075970094e+00	4.652403e-07	1.156338e+00	1.149957e-01
3.336141790255808e+00	2.563808e-07	1.122311e+00	1.116620e-01
3.341427504541522e+00	9.498677e-08	1.092430e+00	1.087446e-01
3.346713218827236e+00	-1.894166e-08	1.066696e+00	1.062436e-01
3.351998933112949e+00	-8.540456e-08	1.045108e+00	1.041588e-01
3.357284647398663e+00	-1.044019e-07	1.027666e+00	1.024905e-01
3.362570361684377e+00	-7.593373e-08	1.014370e+00	1.012384e-01
3.367856075970090e+00	0.000000e+00	1.005220e+00	1.004027e-01
3.375427504541518e+00	-2.141335e-09	1.000477e+00	1.000440e-01
3.382998933112946e+00	-2.943854e-09	1.004452e+00	1.005546e-01
3.390570361684373e+00	-2.407558e-09	1.017145e+00	1.019347e-01
3.398141790255802e+00	-5.324454e-10	1.038556e+00	1.041841e-01
3.405713218827229e+00	2.681483e-09	1.068686e+00	1.073028e-01
3.413284647398657e+00	7.234227e-09	1.107534e+00	1.112910e-01
3.420856075970085e+00	1.312579e-08	1.155100e+00	1.161485e-01
3.421856075970084e+00	1.881356e-05	1.161888e+00	1.168398e-01
3.422856075970084e+00	1.895255e-03	1.168807e+00	1.175443e-01
3.423856075970084e+00	1.962186e-01	1.175858e+00	1.182617e-01
3.423981075970084e+00	3.391415e-01	1.176750e+00	1.183523e-01
3.424232075970084e+00	9.066362e-01	1.178544e+00	1.185349e-01
3.424258075970084e+00	9.917385e-01	1.178730e+00	1.185538e-01
3.424284075970084e+00	1.079944e+00	1.178917e+00	1.185728e-01
3.424310075970084e+00	1.171254e+00	1.179103e+00	1.185917e-01
3.424336075970084e+00	1.265668e+00	1.179290e+00	1.186107e-01
3.424362075970084e+00	1.363185e+00	1.179476e+00	1.186297e-01
3.424388075970084e+00	1.463805e+00	1.179663e+00	1.186487e-01
3.424414075970084e+00	1.567530e+00	1.179850e+00	1.186677e-01
3.424430075970084e+00	1.614658e+00	1.179965e+00	1.186794e-01
3.424462075970084e+00	1.624997e+00	1.180195e+00	1.187028e-01
3.424654075970084e+00	1.635667e+00	1.181579e+00	1.188436e-01
3.425422075970084e+00	1.642398e+00	1.187161e+00	1.194112e-01
3.426017933112941e+00	1.644085e+00	1.191545e+00	1.198568e-01
3.426613790255798e+00	1.646353e+00	1.195974e+00	1.203069e-01
3.427209647398656e+00	1.649201e+00	1.200448e+00	1.207614e-01
3.427805504541513e+00	1.652629e+00	1.204966e+00	1.212204e-01
3.428401361684370e+00	1.656637e+00	1.209529e+00	1.216837e-01
3.428997218827227e+00	1.661226e+00	1.214137e+00	1.221515e-01
3.429593075970084e+00	1.666395e+00	1.218790e+00	1.226237e-01
3.429844075970084e+00	2.060610e+00	1.220763e+00	1.228239e-01
3.429898504541513e+00	2.272528e+00	1.221191e+00	1.228674e-01
3.429952933112941e+00	2.461061e+00	1.221620e+00	1.229110e-01
3.430007361684370e+00	2.626209e+00	1.222050e+00	1.229546e-01
3.430061790255798e+00	2.767972e+00	1.222480e+00	1.229982e-01
3.430116218827227e+00	2.886351e+00	1.222910e+00	1.230418e-01
3.430170647398656e+00	2.981346e+00	1.223341e+00	1.230855e-01
3.430225075970084e+00	3.052956e+00	1.223771e+00	1.231293e-01
3.430353075970084e+00	3.169616e+00	1.224786e+00	1.232323e-01
3.430609075970084e+00	3.265427e+00	1.226822e+00	1.234388e-01
3.431121075970084e+00	3.297724e+00	1.230918e+00	1.238543e-01
3.439978218827226e+00	3.298746e+00	1.309588e+00	1.318204e-01
3.448835361684368e+00	3.299535e+00	1.393983e+00	1.403460e-01
3.457692504541510e+00	3.300093e+00	1.484101e+00	1.494311e-01
3.466549647398652e+00	3.300418e+00	1.579942e+00	1.590757e-01
3.475406790255794e+00	3.300511e+00	1.681507e+00	1.692798e-01
3.484263933112935e+00	3.300371e+00	1.788796e+00	1.800434e-01
3.493121075970077e+00	3.300000e+00	1.901808e+00	1.913664e-01
3.503121075970076e+00	3.300000e+00	2.032002e+00	2.043894e-01
3.513121075970075e+00	3.300000e+00	2.157006e+00	2.168758e-01
3.523121075970074e+00	3.300000e+00	2.276818e+00	2.288257e-01
3.533121075970073e+00	3.300000e+00	2.391439e+00	2.402391e-01
3.543121075970072e+00	3.300000e+00	2.500870e+00	2.511160e-01
3.553121075970071e+00	3.300000e+00	2.605109e+00	2.614564e-01
3.563121075970070e+00	3.300000e+00	2.704157e+00	2.712604e-01
3.572549647398640e+00	3.300000e+00	2.784850e+00	2.792200e-01
3.581978218827210e+00	3.300000e+00	2.852692e+00	2.858885e-01
3.591406790255781e+00	3.300000e+00	2.907684e+00	2.912660e-01
3.600835361684351e+00	3.300000e+00	2.949826e+00	2.953526e-01
3.610263933112921e+00	3.300000e+00	2.979117e+00	2.981480e-01
3.619692504541492e+00	3.300000e+00	2.995559e+00	2.996525e-01
3.629121075970062e+00	3.300000e+00	2.999150e+00	2.998659e-01
3.638835361684347e+00	3.300000e+00	2.985062e+00	2.983076e-01
3.648549647398632e+00	3.300000e+00	2.957899e+00	2.954497e-01
3.658263933112916e+00	3.300000e+00	2.917661e+00	2.912922e-01
3.667978218827201e+00	3.300000e+00	2.864349e+00	2.858352e-01
3.677692504541485e+00	3.300000e+00	2.797961e+00	2.790785e-01
3.687406790255770e+00	3.300000e+00	2.718499e+00	2.710222e-01
3.697121075970055e+00	3.300000e+00	2.625962e+00	2.616663e-01
3.706835361684339e+00	3.300000e+00	2.522064e+00	2.511911e-01
3.716549647398624e+00	3.300000e+00	2.414554e+00	2.403718e-01
3.726263933112909e+00	3.300000e+00	2.303434e+00	2.292082e-01
3.735978218827193e+00	3.300000e+00	2.188703e+00	2.177006e-01
3.745692504541478e+00	3.300000e+00	2.070362e+00	2.058487e-01
3.755406790255763e+00	3.300000e+00	1.948409e+00	1.936527e-01
3.765121075970047e+00	3.300000e+00	1.822846e+00	1.811124e-01
3.772978218827189e+00	3.300000e+00	1.724579e+00	1.713138e-01
3.780835361684331e+00	3.300000e+00	1.631133e+00	1.620071e-01
3.788692504541473e+00	3.300000e+00	1.542506e+00	1.531922e-01
3.796549647398615e+00	3.300000e+00	1.458699e+00	1.448693e-01
3.804406790255757e+00	3.300000e+00	1.379711e+00	1.370382e-01
3.812263933112899e+00	3.299999e+00	1.305543e+00	1.296991e-01
3.820121075970041e+00	3.299998e+00	1.236194e+00	1.228518e-01
3.821121075970041e+00	3.285596e+00	1.228145e+00	1.220584e-01
3.821246075970041e+00	3.272120e+00	1.227148e+00	1.219600e-01
3.821496075970041e+00	3.197357e+00	1.225158e+00	1.217640e-01
3.821999075970041e+00	2.266623e+00	1.221178e+00	1.213719e-01
3.822018933112898e+00	2.190469e+00	1.221022e+00	1.213565e-01
3.822038790255756e+00	2.112534e+00	1.220865e+00	1.213411e-01
3.822058647398613e+00	2.032817e+00	1.220709e+00	1.213256e-01
3.822078504541470e+00	1.951318e+00	1.220552e+00	1.213102e-01
3.822098361684327e+00	1.868038e+00	1.220396e+00	1.212948e-01
3.822118218827184e+00	1.782975e+00	1.220240e+00	1.212795e-01
3.822138075970041e+00	1.696131e+00	1.220084e+00	1.212641e-01
3.822154075970041e+00	1.678258e+00	1.219958e+00	1.212517e-01
3.822378075970041e+00	1.663557e+00	1.218200e+00	1.210785e-01
3.823146075970041e+00	1.657094e+00	1.212219e+00	1.204895e-01
3.823650933112898e+00	1.654901e+00	1.208328e+00	1.201063e-01
3.824155790255756e+00	1.652672e+00	1.204468e+00	1.197264e-01
3.824660647398613e+00	1.650408e+00	1.200641e+00	1.193497e-01
3.825165504541470e+00	1.648108e+00	1.196846e+00	1.189763e-01
3.825670361684327e+00	1.645774e+00	1.193083e+00	1.186061e-01
3.826175218827184e+00	1.643404e+00	1.189353e+00	1.182391e-01
3.826680075970041e+00	1.640999e+00	1.185655e+00	1.178755e-01
3.827317075970041e+00	1.632923e+00	1.181037e+00	1.174214e-01
3.827568075970041e+00	1.236041e+00	1.179231e+00	1.172439e-01
3.827613361684327e+00	1.072319e+00	1.178906e+00	1.172120e-01
3.827658647398613e+00	9.226284e-01	1.178581e+00	1.171800e-01
3.827703933112898e+00	7.869708e-01	1.178257e+00	1.171482e-01
3.827749218827184e+00	6.653458e-01	1.177933e+00	1.171163e-01
3.827794504541470e+00	5.577535e-01	1.177609e+00	1.170845e-01
3.827839790255755e+00	4.641938e-01	1.177285e+00	1.170527e-01
3.827885075970041e+00	3.846667e-01	1.176962e+00	1.170209e-01
3.827949075970041e+00	2.926884e-01	1.176505e+00	1.169761e-01
3.828077075970041e+00	1.661252e-01	1.175594e+00	1.168865e-01
3.828333075970041e+00	5.130717e-02	1.173778e+00	1.167081e-01
3.828845075970041e+00	4.699515e-03	1.170171e+00	1.163537e-01
3.829845075970041e+00	4.589601e-05	1.163225e+00	1.156717e-01
3.830845075970041e+00	4.888349e-07	1.156412e+00	1.150030e-01
3.839987933112897e+00	2.693657e-07	1.099619e+00	1.094476e-01
3.849130790255753e+00	9.977500e-08	1.055648e+00	1.051768e-01
3.858273647398609e+00	-1.993710e-08	1.024499e+00	1.021908e-01
3.867416504541465e+00	-8.977066e-08	1.006171e+00	1.004894e-01
3.876559361684321e+00	-1.097257e-07	1.000665e+00	1.000728e-01
3.885702218827178e+00	-7.980210e-08	1.007980e+00	1.009408e-01
3.894845075970034e+00	0.000000e+00	1.028117e+00	1.030935e-01
3.898559361684319e+00	-2.035064e-09	1.040245e+00	1.043602e-01
3.902273647398605e+00	-2.796314e-09	1.054373e+00	1.058260e-01
3.905987933112890e+00	-2.283751e-09	1.070503e+00	1.074909e-01
3.909702218827175e+00	-4.973728e-10	1.088633e+00	1.093549e-01
3.913416504541460e+00	2.562819e-09	1.108763e+00	1.114178e-01
3.917130790255746e+00	6.896825e-09	1.130895e+00	1.136799e-01
3.920845075970031e+00	1.250464e-08	1.155027e+00	1.161410e-01
3.921845075970031e+00	1.789146e-05	1.161812e+00	1.168322e-01
3.922845075970031e+00	1.800673e-03	1.168730e+00	1.175365e-01
3.923845075970031e+00	1.868072e-01	1.175780e+00	1.182538e-01
3.923970075970031e+00	3.235549e-01	1.176671e+00	1.183444e-01
3.924221075970031e+00	8.725015e-01	1.178465e+00	1.185268e-01
3.924247075970031e+00	9.555765e-01	1.178651e+00	1.185458e-01
3.924273075970031e+00	1.041993e+00	1.178838e+00	1.185648e-01
3.924299075970031e+00	1.131752e+00	1.179024e+00	1.185837e-01
3.924325075970031e+00	1.224852e+00	1.179211e+00	1.186027e-01
3.924351075970031e+00	1.321294e+00	1.179397e+00	1.186217e-01
3.924377075970030e+00	1.421078e+00	1.179584e+00	1.186407e-01
3.924403075970031e+00	1.524203e+00	1.179771e+00	1.186597e-01
3.924423075970031e+00	1.602772e+00	1.179915e+00	1.186743e-01
3.924431075970030e+00	1.615265e+00	1.179972e+00	1.186801e-01
3.924479075970031e+00	1.627028e+00	1.180318e+00	1.187153e-01
3.924927075970031e+00	1.638496e+00	1.183555e+00	1.190445e-01
3.925439075970031e+00	1.642503e+00	1.187286e+00	1.194238e-01
3.926034933112888e+00	1.644116e+00	1.191671e+00	1.198696e-01
3.926630790255745e+00	1.646350e+00	1.196101e+00	1.203198e-01
3.927226647398602e+00	1.649205e+00	1.200576e+00	1.207745e-01
3.927822504541459e+00	1.652681e+00	1.205096e+00	1.212335e-01
3.928418361684316e+00	1.656777e+00	1.209660e+00	1.216970e-01
3.929014218827173e+00	1.661495e+00	1.214269e+00	1.221649e-01
3.929610075970031e+00	1.666834e+00	1.218923e+00	1.226373e-01
3.929861075970031e+00	2.128884e+00	1.220896e+00	1.228375e-01
3.929915504541459e+00	2.332897e+00	1.221325e+00	1.228810e-01
3.929969933112888e+00	2.513849e+00	1.221754e+00	1.229246e-01
3.930024361684316e+00	2.671742e+00	1.222184e+00	1.229682e-01
3.930078790255745e+00	2.806574e+00	1.222614e+00	1.230118e-01
3.930133218827173e+00	2.918346e+00	1.223044e+00	1.230555e-01
3.930187647398602e+00	3.007058e+00	1.223475e+00	1.230992e-01
3.930242075970031e+00	3.072710e+00	1.223906e+00	1.231429e-01
3.930370075970031e+00	3.180428e+00	1.224921e+00	1.232459e-01
3.930626075970030e+00	3.268384e+00	1.226958e+00	1.234526e-01
3.931138075970031e+00	3.297922e+00	1.231054e+00	1.238681e-01
3.939995218827173e+00	3.298855e+00	1.309743e+00	1.318360e-01
3.948852361684314e+00	3.299576e+00	1.394153e+00	1.403631e-01
3.957709504541456e+00	3.300085e+00	1.484284e+00	1.494495e-01
3.966566647398598e+00	3.300382e+00	1.580136e+00	1.590952e-01
3.975423790255740e+00	3.300466e+00	1.681710e+00	1.693001e-01
3.984280933112882e+00	3.300339e+00	1.789004e+00	1.800643e-01
3.993138075970024e+00	3.300000e+00	1.902021e+00	1.913877e-01
4.003138075970027e+00	3.300000e+00	2.032216e+00	2.044107e-01
4.013138075970030e+00	3.300000e+00	2.157217e+00	2.168968e-01
4.023138075970032e+00	3.300000e+00	2.277023e+00	2.288461e-01
4.033138075970036e+00	3.300000e+00	2.391636e+00	2.402586e-01
4.043138075970038e+00	3.300000e+00	2.501054e+00	2.511344e-01
4.053138075970041e+00	3.300000e+00	2.605279e+00	2.614733e-01
4.063138075970044e+00	3.300000e+00	2.704309e+00	2.712754e-01
4.072566647398618e+00	3.300000e+00	2.784982e+00	2.792330e-01
4.081995218827193e+00	3.300000e+00	2.852803e+00	2.858994e-01
4.091423790255767e+00	3.300000e+00	2.907773e+00	2.912748e-01
4.100852361684343e+00	3.300000e+00	2.949892e+00	2.953590e-01
4.110280933112917e+00	3.300000e+00	2.979160e+00	2.981520e-01
4.119709504541492e+00	3.300000e+00	2.995576e+00	2.996540e-01
4.129138075970066e+00	3.300000e+00	2.999141e+00	2.998648e-01
4.138852361684355e+00	3.300000e+00	2.985026e+00	2.983039e-01
4.148566647398644e+00	3.300000e+00	2.957838e+00	2.954434e-01
4.158280933112933e+00	3.300000e+00	2.917576e+00	2.912836e-01
4.167995218827222e+00	3.300000e+00	2.864241e+00	2.858242e-01
4.177709504541511e+00	3.300000e+00	2.797833e+00	2.790654e-01
4.187423790255799e+00	3.300000e+00	2.718351e+00	2.710071e-01
4.197138075970089e+00	3.300000e+00	2.625795e+00	2.616494e-01
4.201709504541519e+00	3.300000e+00	2.579570e+00	2.569854e-01
4.206280933112949e+00	3.300000e+00	2.531841e+00	2.521745e-01
4.210852361684379e+00	3.300000e+00	2.482608e+00	2.472167e-01
4.215423790255809e+00	3.300000e+00	2.431871e+00	2.421120e-01
4.219995218827239e+00	3.300000e+00	2.379630e+00	2.368604e-01
4.224566647398669e+00	3.300000e+00	2.325886e+00	2.314620e-01
4.229138075970099e+00	3.300000e+00	2.270638e+00	2.259166e-01
4.238280933112960e+00	3.300000e+00	2.154759e+00	2.142998e-01
4.247423790255819e+00	3.300000e+00	2.040540e+00	2.028644e-01
4.256566647398680e+00	3.300000e+00	1.927981e+00	1.916103e-01
4.265709504541540e+00	3.300000e+00	1.817082e+00	1.805376e-01
4.274852361684401e+00	3.300000e+00	1.707842e+00	1.696462e-01
4.283995218827260e+00	3.300000e+00	1.600262e+00	1.589361e-01
4.293138075970121e+00	3.300000e+00	1.494342e+00	1.484073e-01
4.296995218827265e+00	3.300000e+00	1.452918e+00	1.442955e-01
4.300852361684409e+00	3.300000e+00	1.413002e+00	1.403367e-01
4.304709504541553e+00	3.300000e+00	1.374595e+00	1.365310e-01
4.308566647398697e+00	3.300000e+00	1.337697e+00	1.328782e-01
4.312423790255841e+00	3.300000e+00	1.302307e+00	1.293785e-01
4.316280933112986e+00	3.299999e+00	1.268427e+00	1.260318e-01
4.320138075970130e+00	3.299998e+00	1.236056e+00	1.228382e-01
4.321138075970130e+00	3.284238e+00	1.228009e+00	1.220450e-01
4.321263075970130e+00	3.269508e+00	1.227012e+00	1.219467e-01
4.321513075970130e+00	3.188018e+00	1.225023e+00	1.217507e-01
4.322014075970130e+00	2.209874e+00	1.221060e+00	1.213602e-01
4.322032218827273e+00	2.138510e+00	1.220917e+00	1.213461e-01
4.322050361684416e+00	2.066177e+00	1.220774e+00	1.213321e-01
4.322068504541559e+00	1.992877e+00	1.220631e+00	1.213180e-01
4.322086647398701e+00	1.918609e+00	1.220488e+00	1.213039e-01
4.322104790255844e+00	1.843373e+00	1.220346e+00	1.212899e-01
4.322122933112987e+00	1.767169e+00	1.220203e+00	1.212758e-01
4.322141075970130e+00	1.689996e+00	1.220060e+00	1.212617e-01
4.322155075970130e+00	1.678807e+00	1.219950e+00	1.212509e-01
4.322267075970130e+00	1.667626e+00	1.219070e+00	1.211642e-01
4.323163075970130e+00	1.656990e+00	1.212088e+00	1.204765e-01
4.323667933112987e+00	1.654821e+00	1.208197e+00	1.200935e-01
4.324172790255845e+00	1.652607e+00	1.204339e+00	1.197136e-01
4.324677647398702e+00	1.650349e+00	1.200513e+00	1.193371e-01
4.325182504541559e+00	1.648047e+00	1.196719e+00	1.189637e-01
4.325687361684416e+00	1.645699e+00	1.192957e+00	1.185937e-01
4.326192218827273e+00	1.643308e+00	1.189228e+00	1.182268e-01
4.326697075970131e+00	1.640871e+00	1.185531e+00	1.178633e-01
4.327334075970130e+00	1.632467e+00	1.180914e+00	1.174093e-01
4.327585075970131e+00	1.173835e+00	1.179109e+00	1.172319e-01
4.327630361684417e+00	1.015139e+00	1.178784e+00	1.172000e-01
4.327675647398702e+00	8.704939e-01	1.178460e+00	1.171681e-01
4.327720933112988e+00	7.398993e-01	1.178135e+00	1.171362e-01
4.327766218827273e+00	6.233554e-01	1.177811e+00	1.171044e-01
4.327811504541559e+00	5.208620e-01	1.177487e+00	1.170726e-01
4.327856790255844e+00	4.324191e-01	1.177164e+00	1.170408e-01
4.327902075970131e+00	3.580269e-01	1.176841e+00	1.170090e-01
4.327966075970131e+00	2.718481e-01	1.176384e+00	1.169642e-01
4.328094075970131e+00	1.538633e-01	1.175473e+00	1.168746e-01
4.328350075970131e+00	4.740963e-02	1.173657e+00	1.166962e-01
4.328862075970131e+00	4.341078e-03	1.170052e+00	1.163420e-01
4.329862075970131e+00	4.245418e-05	1.163108e+00	1.156602e-01
4.330862075970131e+00	4.528561e-07	1.156298e+00	1.149917e-01
4.340004933112992e+00	2.495401e-07	1.099527e+00	1.094385e-01
4.349147790255851e+00	9.243142e-08	1.055578e+00	1.051701e-01
4.358290647398712e+00	-1.846977e-08	1.024452e+00	1.021864e-01
4.367433504541572e+00	-8.316350e-08	1.006148e+00	1.004874e-01
4.376576361684433e+00	-1.016498e-07	1.000665e+00	1.000731e-01
4.385719218827292e+00	-7.392862e-08	1.008005e+00	1.009436e-01
4.394862075970153e+00	0.000000e+00	1.028167e+00	1.030987e-01
4.398576361684440e+00	-2.193403e-09	1.040305e+00	1.043665e-01
4.402290647398726e+00	-3.013883e-09	1.054443e+00	1.058332e-01
4.406004933113014e+00	-2.461439e-09	1.070581e+00	1.074990e-01
4.409719218827300e+00	-5.360735e-10	1.088721e+00	1.093639e-01
4.413433504541588e+00	2.762215e-09	1.108860e+00	1.114278e-01
4.417147790255874e+00	7.433427e-09	1.131000e+00	1.136907e-01
4.420862075970161e+00	1.347756e-08	1.155141e+00	1.161526e-01
4.421862075970162e+00	1.933649e-05	1.161929e+00	1.168440e-01
4.422862075970162e+00	1.948930e-03	1.168849e+00	1.175485e-01
4.423862075970162e+00	2.015384e-01	1.175901e+00	1.182661e-01
4.423987075970162e+00	3.479221e-01	1.176793e+00	1.183567e-01
4.424238075970162e+00	9.256039e-01	1.178587e+00	1.185392e-01
4.424264075970163e+00	1.011790e+00	1.178773e+00	1.185582e-01
4.424290075970163e+00	1.100942e+00	1.178960e+00	1.185772e-01
4.424316075970163e+00	1.193063e+00	1.179146e+00	1.185961e-01
4.424342075970162e+00	1.288150e+00	1.179333e+00	1.186151e-01
4.424368075970162e+00	1.386205e+00	1.179520e+00	1.186341e-01
4.424394075970162e+00	1.487227e+00	1.179706e+00	1.186531e-01
4.424420075970162e+00	1.591216e+00	1.179893e+00	1.186721e-01
4.424436075970162e+00	1.618522e+00	1.180008e+00	1.186838e-01
4.424532075970162e+00	1.630507e+00	1.180699e+00	1.187541e-01
4.425428075970162e+00	1.642435e+00	1.187205e+00	1.194157e-01
4.426023933113019e+00	1.644097e+00	1.191590e+00	1.198614e-01
4.426619790255876e+00	1.646353e+00	1.196019e+00	1.203115e-01
4.427215647398733e+00	1.649203e+00	1.200493e+00	1.207660e-01
4.427811504541591e+00	1.652648e+00	1.205012e+00	1.212250e-01
4.428407361684448e+00	1.656686e+00	1.209575e+00	1.216884e-01
4.429003218827305e+00	1.661319e+00	1.214184e+00	1.221562e-01
4.429599075970162e+00	1.666546e+00	1.218837e+00	1.226285e-01
4.429850075970163e+00	2.084891e+00	1.220810e+00	1.228287e-01
4.429904504541591e+00	2.294062e+00	1.221239e+00	1.228722e-01
4.429958933113020e+00	2.479948e+00	1.221668e+00	1.229158e-01
4.430013361684448e+00	2.642549e+00	1.222097e+00	1.229594e-01
4.430067790255877e+00	2.781865e+00	1.222527e+00	1.230030e-01
4.430122218827306e+00	2.897895e+00	1.222957e+00	1.230467e-01
4.430176647398734e+00	2.990641e+00	1.223388e+00	1.230904e-01
4.430231075970163e+00	3.060101e+00	1.223819e+00	1.231341e-01
4.430359075970163e+00	3.173535e+00	1.224834e+00	1.232371e-01
4.430615075970163e+00	3.266501e+00	1.226870e+00	1.234437e-01
4.431127075970163e+00	3.297796e+00	1.230966e+00	1.238592e-01
4.439984218827308e+00	3.298785e+00	1.309643e+00	1.318259e-01
4.448841361684455e+00	3.299550e+00	1.394043e+00	1.403520e-01
4.457698504541600e+00	3.300090e+00	1.484165e+00	1.494376e-01
4.466555647398746e+00	3.300405e+00	1.580011e+00	1.590825e-01
4.475412790255891e+00	3.300495e+00	1.681579e+00	1.692869e-01
4.484269933113038e+00	3.300360e+00	1.788869e+00	1.800507e-01
4.493127075970183e+00	3.300000e+00	1.901883e+00	1.913740e-01
4.503127075970187e+00	3.300000e+00	2.032078e+00	2.043969e-01
4.513127075970190e+00	3.300000e+00	2.157080e+00	2.168832e-01
4.523127075970193e+00	3.300000e+00	2.276890e+00	2.288329e-01
4.533127075970197e+00	3.300000e+00	2.391509e+00	2.402460e-01
4.543127075970200e+00	3.300000e+00	2.500935e+00	2.511225e-01
4.553127075970203e+00	3.300000e+00	2.605169e+00	2.614624e-01
4.563127075970207e+00	3.300000e+00	2.704211e+00	2.712657e-01
4.572555647398781e+00	3.300000e+00	2.784896e+00	2.792246e-01
4.581984218827356e+00	3.300000e+00	2.852731e+00	2.858924e-01
4.591412790255930e+00	3.300000e+00	2.907715e+00	2.912691e-01
4.600841361684505e+00	3.300000e+00	2.949849e+00	2.953548e-01
4.610269933113080e+00	3.300000e+00	2.979132e+00	2.981495e-01
4.619698504541654e+00	3.300000e+00	2.995565e+00	2.996530e-01
4.629127075970229e+00	3.300000e+00	2.999147e+00	2.998655e-01
4.638841361684518e+00	3.300000e+00	2.985049e+00	2.983063e-01
4.648555647398807e+00	3.300000e+00	2.957877e+00	2.954475e-01
4.658269933113096e+00	3.300000e+00	2.917631e+00	2.912892e-01
4.667984218827384e+00	3.300000e+00	2.864311e+00	2.858313e-01
4.677698504541674e+00	3.300000e+00	2.797916e+00	2.790739e-01
4.687412790255962e+00	3.300000e+00	2.718447e+00	2.710169e-01
4.697127075970251e+00	3.300000e+00	2.625903e+00	2.616603e-01
4.706841361684541e+00	3.300000e+00	2.522000e+00	2.511846e-01
4.716555647398829e+00	3.300000e+00	2.414486e+00	2.403649e-01
